Transaction ID,Company Name,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference
7282115,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 8667,Secondary Info 8667,248926.95,471843.4,-222916.45
2563826,Global Finance Corp,2623476070,2025-03-01,CAD,Primary Info 8668,Secondary Info 8668,449606.68,433226.87,16379.81
3386676,Global Finance Corp,2623476070,2025-03-17,AUD,Primary Info 8669,Secondary Info 8669,63925.88,383206.67,-319280.79
2839783,Global Finance Corp,2623476070,2025-03-12,INR,Primary Info 8670,Secondary Info 8670,18825.53,466360.97,-447535.44
2850409,Global Finance Corp,2623476070,2025-03-08,EUR,Primary Info 8671,Secondary Info 8671,337461.62,38355.22,299106.4
5833224,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 8672,Secondary Info 8672,249723.82,5740.82,243983.0
7627144,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 8673,Secondary Info 8673,103250.16,48417.33,54832.83
2150917,Global Finance Corp,2623476070,2025-03-10,GBP,Primary Info 8674,Secondary Info 8674,137505.21,30493.54,107011.67
3155982,Global Finance Corp,2623476070,2025-03-01,JPY,Primary Info 8675,Secondary Info 8675,376146.78,238948.22,137198.56
3632107,Global Finance Corp,2623476070,2025-03-04,AUD,Primary Info 8676,Secondary Info 8676,299557.87,209336.75,90221.12
8951389,Global Finance Corp,2623476070,2025-03-21,AUD,Primary Info 8677,Secondary Info 8677,213210.26,433794.62,-220584.36
7584479,Global Finance Corp,2623476070,2025-03-05,JPY,Primary Info 8678,Secondary Info 8678,234989.98,48273.32,186716.66
3966727,Global Finance Corp,2623476070,2025-03-17,CAD,Primary Info 8679,Secondary Info 8679,325938.2,376838.09,-50899.89
1012610,Global Finance Corp,2623476070,2025-03-12,GBP,Primary Info 8680,Secondary Info 8680,228467.02,75220.64,153246.38
7485955,Global Finance Corp,2623476070,2025-03-10,JPY,Primary Info 8681,Secondary Info 8681,228543.1,261260.25,-32717.15
4921406,Global Finance Corp,2623476070,2025-03-11,GBP,Primary Info 8682,Secondary Info 8682,247084.94,159428.93,87656.01
1473055,Global Finance Corp,2623476070,2025-03-18,GBP,Primary Info 8683,Secondary Info 8683,103310.4,74537.81,28772.59
2065133,Global Finance Corp,2623476070,2025-03-18,CAD,Primary Info 8684,Secondary Info 8684,208403.77,224079.55,-15675.78
4338993,Global Finance Corp,2623476070,2025-03-07,GBP,Primary Info 8685,Secondary Info 8685,316935.75,423970.14,-107034.39
8730434,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 8686,Secondary Info 8686,383128.4,150373.12,232755.28
1751056,Global Finance Corp,2623476070,2025-03-01,AUD,Primary Info 8687,Secondary Info 8687,6650.61,181517.91,-174867.3
2751756,Global Finance Corp,2623476070,2025-03-20,CAD,Primary Info 8688,Secondary Info 8688,71928.71,341206.73,-269278.02
7843206,Global Finance Corp,2623476070,2025-03-20,EUR,Primary Info 8689,Secondary Info 8689,290296.15,482741.53,-192445.38
2195316,Global Finance Corp,2623476070,2025-03-25,USD,Primary Info 8690,Secondary Info 8690,252579.78,231335.49,21244.29
1688142,Global Finance Corp,2623476070,2025-03-26,USD,Primary Info 8691,Secondary Info 8691,85853.16,79262.73,6590.43
2442221,Global Finance Corp,2623476070,2025-03-28,GBP,Primary Info 8692,Secondary Info 8692,154736.12,362612.33,-207876.21
1414326,Global Finance Corp,2623476070,2025-03-02,INR,Primary Info 8693,Secondary Info 8693,187550.73,25844.28,161706.45
2615662,Global Finance Corp,2623476070,2025-03-10,CAD,Primary Info 8694,Secondary Info 8694,150972.37,460355.41,-309383.04
2803633,Global Finance Corp,2623476070,2025-03-16,GBP,Primary Info 8695,Secondary Info 8695,263705.97,141711.96,121994.01
2502387,Global Finance Corp,2623476070,2025-03-26,USD,Primary Info 8696,Secondary Info 8696,428226.25,392586.97,35639.28
7733476,Global Finance Corp,2623476070,2025-03-11,CAD,Primary Info 8697,Secondary Info 8697,368954.28,379961.48,-11007.2
2551065,Global Finance Corp,2623476070,2025-03-21,USD,Primary Info 8698,Secondary Info 8698,434128.36,236891.19,197237.17
2155051,Global Finance Corp,2623476070,2025-03-21,GBP,Primary Info 8699,Secondary Info 8699,266105.2,245164.64,20940.56
2898788,Global Finance Corp,2623476070,2025-03-11,JPY,Primary Info 8700,Secondary Info 8700,376209.8,36251.78,339958.02
2485405,Global Finance Corp,2623476070,2025-03-28,CAD,Primary Info 8701,Secondary Info 8701,73540.77,282552.14,-209011.37
2633700,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 8702,Secondary Info 8702,336254.47,154755.79,181498.68
2016217,Global Finance Corp,2623476070,2025-03-11,USD,Primary Info 8703,Secondary Info 8703,343608.79,196833.77,146775.02
2750630,Global Finance Corp,2623476070,2025-03-02,EUR,Primary Info 8704,Secondary Info 8704,63121.55,186994.74,-123873.19
3125454,Global Finance Corp,2623476070,2025-03-09,INR,Primary Info 8705,Secondary Info 8705,452035.95,358568.7,93467.25
1792240,Global Finance Corp,2623476070,2025-03-14,USD,Primary Info 8706,Secondary Info 8706,185849.39,409497.93,-223648.54
1271705,Global Finance Corp,2623476070,2025-03-09,GBP,Primary Info 8707,Secondary Info 8707,320478.04,243099.84,77378.2
3240024,Global Finance Corp,2623476070,2025-03-27,INR,Primary Info 8708,Secondary Info 8708,388228.05,219362.02,168866.03
2266865,Global Finance Corp,2623476070,2025-03-10,CAD,Primary Info 8709,Secondary Info 8709,302341.42,117921.37,184420.05
1854998,Global Finance Corp,2623476070,2025-03-12,JPY,Primary Info 8710,Secondary Info 8710,484962.99,486035.16,-1072.17
3296365,Global Finance Corp,2623476070,2025-03-18,GBP,Primary Info 8711,Secondary Info 8711,454182.89,263809.54,190373.35
7121919,Global Finance Corp,2623476070,2025-03-02,GBP,Primary Info 8712,Secondary Info 8712,27982.72,408160.33,-380177.61
2112650,Global Finance Corp,2623476070,2025-03-17,JPY,Primary Info 8713,Secondary Info 8713,465639.42,383676.2,81963.22
1656572,Global Finance Corp,2623476070,2025-03-10,USD,Primary Info 8714,Secondary Info 8714,331352.36,393303.04,-61950.68
1814774,Global Finance Corp,2623476070,2025-03-26,CAD,Primary Info 8715,Secondary Info 8715,12298.24,269829.01,-257530.77
3553444,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 8716,Secondary Info 8716,368849.93,454339.45,-85489.52
2898415,Global Finance Corp,2623476070,2025-03-05,INR,Primary Info 8717,Secondary Info 8717,415198.55,474880.34,-59681.79
1335649,Global Finance Corp,2623476070,2025-03-07,JPY,Primary Info 8718,Secondary Info 8718,29966.88,411687.52,-381720.64
2864149,Global Finance Corp,2623476070,2025-03-08,INR,Primary Info 8719,Secondary Info 8719,16172.93,424582.62,-408409.69
4347594,Global Finance Corp,2623476070,2025-03-08,JPY,Primary Info 8720,Secondary Info 8720,283299.17,407941.58,-124642.41
8889190,Global Finance Corp,2623476070,2025-03-17,INR,Primary Info 8721,Secondary Info 8721,468667.06,153178.08,315488.98
2441385,Global Finance Corp,2623476070,2025-03-02,EUR,Primary Info 8722,Secondary Info 8722,235679.43,20065.91,215613.52
2971529,Global Finance Corp,2623476070,2025-03-02,AUD,Primary Info 8723,Secondary Info 8723,291393.7,427473.56,-136079.86
2420699,Global Finance Corp,2623476070,2025-03-28,EUR,Primary Info 8724,Secondary Info 8724,33627.01,42748.84,-9121.83
2031111,Global Finance Corp,2623476070,2025-03-18,USD,Primary Info 8725,Secondary Info 8725,53761.98,371071.61,-317309.63
7584783,Global Finance Corp,2623476070,2025-03-03,CAD,Primary Info 8726,Secondary Info 8726,364148.29,335583.01,28565.28
2462587,Global Finance Corp,2623476070,2025-03-17,EUR,Primary Info 8727,Secondary Info 8727,342215.39,205628.37,136587.02
6956150,Global Finance Corp,2623476070,2025-03-07,AUD,Primary Info 8728,Secondary Info 8728,416680.83,386411.46,30269.37
1838585,Global Finance Corp,2623476070,2025-03-27,GBP,Primary Info 8729,Secondary Info 8729,55659.01,76468.4,-20809.39
2416650,Global Finance Corp,2623476070,2025-03-09,EUR,Primary Info 8730,Secondary Info 8730,441848.75,98974.28,342874.47
2738786,Global Finance Corp,2623476070,2025-03-26,USD,Primary Info 8731,Secondary Info 8731,145957.27,164983.39,-19026.12
1310326,Global Finance Corp,2623476070,2025-03-18,INR,Primary Info 8732,Secondary Info 8732,415216.82,397838.13,17378.69
2591973,Global Finance Corp,2623476070,2025-03-25,CAD,Primary Info 8733,Secondary Info 8733,48996.2,478734.47,-429738.27
1476020,Global Finance Corp,2623476070,2025-03-05,INR,Primary Info 8734,Secondary Info 8734,126593.75,197383.58,-70789.83
1526262,Global Finance Corp,2623476070,2025-03-01,USD,Primary Info 8735,Secondary Info 8735,406375.71,93788.27,312587.44
2736662,Global Finance Corp,2623476070,2025-03-15,GBP,Primary Info 8736,Secondary Info 8736,472952.86,68346.81,404606.05
3305862,Global Finance Corp,2623476070,2025-03-21,AUD,Primary Info 8737,Secondary Info 8737,311370.09,241530.8,69839.29
2246509,Global Finance Corp,2623476070,2025-03-26,EUR,Primary Info 8738,Secondary Info 8738,249152.19,445335.62,-196183.43
2626613,Global Finance Corp,2623476070,2025-03-19,CAD,Primary Info 8739,Secondary Info 8739,375006.74,405384.92,-30378.18
2047038,Global Finance Corp,2623476070,2025-03-19,EUR,Primary Info 8740,Secondary Info 8740,108527.11,369044.2,-260517.09
2357014,Global Finance Corp,2623476070,2025-03-02,AUD,Primary Info 8741,Secondary Info 8741,214802.2,38540.68,176261.52
1826472,Global Finance Corp,2623476070,2025-03-21,INR,Primary Info 8742,Secondary Info 8742,490055.66,47497.62,442558.04
1398977,Global Finance Corp,2623476070,2025-03-27,AUD,Primary Info 8743,Secondary Info 8743,199163.75,17629.72,181534.03
1500069,Global Finance Corp,2623476070,2025-03-21,JPY,Primary Info 8744,Secondary Info 8744,491699.19,334961.18,156738.01
9328513,Global Finance Corp,2623476070,2025-03-21,GBP,Primary Info 8745,Secondary Info 8745,92310.62,321739.39,-229428.77
2644842,Global Finance Corp,2623476070,2025-03-13,JPY,Primary Info 8746,Secondary Info 8746,362228.56,452440.95,-90212.39
6350740,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 8747,Secondary Info 8747,436152.41,79732.27,356420.14
1486146,Global Finance Corp,2623476070,2025-03-10,EUR,Primary Info 8748,Secondary Info 8748,193473.43,378597.36,-185123.93
2449188,Global Finance Corp,2623476070,2025-03-09,CAD,Primary Info 8749,Secondary Info 8749,296723.68,278850.62,17873.06
1849759,Global Finance Corp,2623476070,2025-03-23,INR,Primary Info 8750,Secondary Info 8750,147622.87,293585.53,-145962.66
2414743,Global Finance Corp,2623476070,2025-03-18,EUR,Primary Info 8751,Secondary Info 8751,58545.33,261915.27,-203369.94
2350467,Global Finance Corp,2623476070,2025-03-12,JPY,Primary Info 8752,Secondary Info 8752,388394.26,328138.01,60256.25
1319627,Global Finance Corp,2623476070,2025-03-03,EUR,Primary Info 8753,Secondary Info 8753,455289.92,208650.42,246639.5
1182365,Global Finance Corp,2623476070,2025-03-22,CAD,Primary Info 8754,Secondary Info 8754,209544.66,193497.41,16047.25
1767261,Global Finance Corp,2623476070,2025-03-11,EUR,Primary Info 8755,Secondary Info 8755,315139.94,426695.38,-111555.44
1288669,Global Finance Corp,2623476070,2025-03-04,AUD,Primary Info 8756,Secondary Info 8756,317403.72,349934.56,-32530.84
7194435,Global Finance Corp,2623476070,2025-03-26,INR,Primary Info 8757,Secondary Info 8757,260552.33,73812.98,186739.35
6970381,Global Finance Corp,2623476070,2025-03-21,JPY,Primary Info 8758,Secondary Info 8758,102203.56,498770.8,-396567.24
1581176,Global Finance Corp,2623476070,2025-03-21,CAD,Primary Info 8759,Secondary Info 8759,213747.89,54605.38,159142.51
1116585,Global Finance Corp,2623476070,2025-03-15,INR,Primary Info 8760,Secondary Info 8760,328139.34,236755.16,91384.18
9483983,Global Finance Corp,2623476070,2025-03-19,INR,Primary Info 8761,Secondary Info 8761,421221.86,233005.42,188216.44
2733410,Global Finance Corp,2623476070,2025-03-23,CAD,Primary Info 8762,Secondary Info 8762,365312.91,170639.2,194673.71
1230858,Global Finance Corp,2623476070,2025-03-09,EUR,Primary Info 8763,Secondary Info 8763,317248.32,332827.56,-15579.24
2962743,Global Finance Corp,2623476070,2025-03-24,EUR,Primary Info 8764,Secondary Info 8764,414477.24,9827.9,404649.34
1935301,Global Finance Corp,2623476070,2025-03-24,EUR,Primary Info 8765,Secondary Info 8765,299711.98,132956.27,166755.71
9266199,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 8766,Secondary Info 8766,202498.31,5964.1,196534.21
9688554,Global Finance Corp,2623476070,2025-03-24,GBP,Primary Info 8767,Secondary Info 8767,312775.4,459346.87,-146571.47
3258338,Global Finance Corp,2623476070,2025-03-27,EUR,Primary Info 8768,Secondary Info 8768,64578.11,244948.63,-180370.52
1244115,Global Finance Corp,2623476070,2025-03-10,EUR,Primary Info 8769,Secondary Info 8769,426622.33,2454.75,424167.58
1873230,Global Finance Corp,2623476070,2025-03-22,USD,Primary Info 8770,Secondary Info 8770,377881.39,260637.75,117243.64
6070008,Global Finance Corp,2623476070,2025-03-24,EUR,Primary Info 8771,Secondary Info 8771,357831.84,415705.36,-57873.52
3254916,Global Finance Corp,2623476070,2025-03-09,JPY,Primary Info 8772,Secondary Info 8772,423176.86,104170.01,319006.85
1280742,Global Finance Corp,2623476070,2025-03-15,USD,Primary Info 8773,Secondary Info 8773,428803.16,38489.71,390313.45
1047690,Global Finance Corp,2623476070,2025-03-28,JPY,Primary Info 8774,Secondary Info 8774,5985.62,34274.31,-28288.69
2922632,Global Finance Corp,2623476070,2025-03-21,CAD,Primary Info 8775,Secondary Info 8775,414128.86,65817.56,348311.3
3193205,Global Finance Corp,2623476070,2025-03-03,CAD,Primary Info 8776,Secondary Info 8776,391881.67,388923.36,2958.31
1614694,Global Finance Corp,2623476070,2025-03-14,USD,Primary Info 8777,Secondary Info 8777,276272.32,388344.78,-112072.46
3288840,Global Finance Corp,2623476070,2025-03-11,USD,Primary Info 8778,Secondary Info 8778,137805.4,266109.41,-128304.01
3383423,Global Finance Corp,2623476070,2025-03-28,EUR,Primary Info 8779,Secondary Info 8779,85570.24,257322.05,-171751.81
3284026,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 8780,Secondary Info 8780,86241.55,367420.3,-281178.75
1689005,Global Finance Corp,2623476070,2025-03-14,AUD,Primary Info 8781,Secondary Info 8781,388173.93,256071.72,132102.21
2189829,Global Finance Corp,2623476070,2025-03-25,GBP,Primary Info 8782,Secondary Info 8782,293045.78,466483.97,-173438.19
8616893,Global Finance Corp,2623476070,2025-03-01,EUR,Primary Info 8783,Secondary Info 8783,396311.95,327442.24,68869.71
1092722,Global Finance Corp,2623476070,2025-03-07,CAD,Primary Info 8784,Secondary Info 8784,425543.5,2759.73,422783.77
2747877,Global Finance Corp,2623476070,2025-03-13,INR,Primary Info 8785,Secondary Info 8785,59621.14,38427.51,21193.63
1709687,Global Finance Corp,2623476070,2025-03-08,GBP,Primary Info 8786,Secondary Info 8786,365749.07,161954.94,203794.13
2682185,Global Finance Corp,2623476070,2025-03-22,AUD,Primary Info 8787,Secondary Info 8787,8515.54,428165.88,-419650.34
2848970,Global Finance Corp,2623476070,2025-03-26,INR,Primary Info 8788,Secondary Info 8788,407830.78,226529.03,181301.75
6554200,Global Finance Corp,2623476070,2025-03-24,JPY,Primary Info 8789,Secondary Info 8789,320077.38,88083.33,231994.05
2489193,Global Finance Corp,2623476070,2025-03-17,AUD,Primary Info 8790,Secondary Info 8790,459082.01,19818.4,439263.61
4200580,Global Finance Corp,2623476070,2025-03-02,AUD,Primary Info 8791,Secondary Info 8791,159803.76,108120.68,51683.08
1713339,Global Finance Corp,2623476070,2025-03-26,AUD,Primary Info 8792,Secondary Info 8792,24700.61,44117.41,-19416.8
1738421,Global Finance Corp,2623476070,2025-03-11,JPY,Primary Info 8793,Secondary Info 8793,207266.82,257220.91,-49954.09
1868797,Global Finance Corp,2623476070,2025-03-26,JPY,Primary Info 8794,Secondary Info 8794,30803.26,240042.81,-209239.55
2013153,Global Finance Corp,2623476070,2025-03-11,CAD,Primary Info 8795,Secondary Info 8795,211222.39,2266.45,208955.94
2239573,Global Finance Corp,2623476070,2025-03-07,INR,Primary Info 8796,Secondary Info 8796,488792.69,481106.67,7686.02
2301871,Global Finance Corp,2623476070,2025-03-15,INR,Primary Info 8797,Secondary Info 8797,207148.39,250521.86,-43373.47
1151001,Global Finance Corp,2623476070,2025-03-03,EUR,Primary Info 8798,Secondary Info 8798,196286.64,253038.09,-56751.45
1109940,Global Finance Corp,2623476070,2025-03-08,CAD,Primary Info 8799,Secondary Info 8799,284628.14,352165.94,-67537.8
1149325,Global Finance Corp,2623476070,2025-03-17,INR,Primary Info 8800,Secondary Info 8800,81172.79,89066.28,-7893.49
2719462,Global Finance Corp,2623476070,2025-03-12,AUD,Primary Info 8801,Secondary Info 8801,186760.65,77334.81,109425.84
1160648,Global Finance Corp,2623476070,2025-03-13,EUR,Primary Info 8802,Secondary Info 8802,292820.35,330594.21,-37773.86
1350550,Global Finance Corp,2623476070,2025-03-17,USD,Primary Info 8803,Secondary Info 8803,158301.32,119722.82,38578.5
3288351,Global Finance Corp,2623476070,2025-03-12,AUD,Primary Info 8804,Secondary Info 8804,342317.92,247178.92,95139.0
1342589,Global Finance Corp,2623476070,2025-03-10,INR,Primary Info 8805,Secondary Info 8805,493511.34,454288.14,39223.2
5805288,Global Finance Corp,2623476070,2025-03-25,GBP,Primary Info 8806,Secondary Info 8806,189047.68,170101.57,18946.11
1431627,Global Finance Corp,2623476070,2025-03-13,JPY,Primary Info 8807,Secondary Info 8807,406327.04,373811.83,32515.21
1896032,Global Finance Corp,2623476070,2025-03-09,INR,Primary Info 8808,Secondary Info 8808,378835.6,468541.83,-89706.23
2531865,Global Finance Corp,2623476070,2025-03-08,USD,Primary Info 8809,Secondary Info 8809,380576.28,335573.77,45002.51
3345872,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 8810,Secondary Info 8810,404663.9,223637.34,181026.56
1821132,Global Finance Corp,2623476070,2025-03-06,USD,Primary Info 8811,Secondary Info 8811,461033.87,335537.99,125495.88
2589029,Global Finance Corp,2623476070,2025-03-09,USD,Primary Info 8812,Secondary Info 8812,259082.31,274953.87,-15871.56
1398475,Global Finance Corp,2623476070,2025-03-05,EUR,Primary Info 8813,Secondary Info 8813,111957.97,23773.98,88183.99
2406878,Global Finance Corp,2623476070,2025-03-14,GBP,Primary Info 8814,Secondary Info 8814,54028.91,374071.16,-320042.25
1511598,Global Finance Corp,2623476070,2025-03-09,EUR,Primary Info 8815,Secondary Info 8815,318903.24,74897.93,244005.31
2770800,Global Finance Corp,2623476070,2025-03-06,AUD,Primary Info 8816,Secondary Info 8816,66873.88,73129.76,-6255.88
1001741,Global Finance Corp,2623476070,2025-03-06,INR,Primary Info 8817,Secondary Info 8817,85227.24,289298.1,-204070.86
3317381,Global Finance Corp,2623476070,2025-03-21,INR,Primary Info 8818,Secondary Info 8818,235943.45,299781.58,-63838.13
6146830,Global Finance Corp,2623476070,2025-03-18,CAD,Primary Info 8819,Secondary Info 8819,226402.08,391044.4,-164642.32
2753748,Global Finance Corp,2623476070,2025-03-15,EUR,Primary Info 8820,Secondary Info 8820,99826.46,320325.97,-220499.51
2294422,Global Finance Corp,2623476070,2025-03-03,GBP,Primary Info 8821,Secondary Info 8821,288932.52,244888.18,44044.34
7271257,Global Finance Corp,2623476070,2025-03-05,CAD,Primary Info 8822,Secondary Info 8822,115717.09,53973.6,61743.49
1661506,Global Finance Corp,2623476070,2025-03-23,AUD,Primary Info 8823,Secondary Info 8823,246799.66,416499.9,-169700.24
6427813,Global Finance Corp,2623476070,2025-03-10,AUD,Primary Info 8824,Secondary Info 8824,37935.02,497360.74,-459425.72
1752287,Global Finance Corp,2623476070,2025-03-04,EUR,Primary Info 8825,Secondary Info 8825,474890.21,279448.76,195441.45
8557969,Global Finance Corp,2623476070,2025-03-07,AUD,Primary Info 8826,Secondary Info 8826,28468.51,81778.28,-53309.77
1580807,Global Finance Corp,2623476070,2025-03-21,AUD,Primary Info 8827,Secondary Info 8827,445150.52,49171.99,395978.53
1806614,Global Finance Corp,2623476070,2025-03-12,INR,Primary Info 8828,Secondary Info 8828,195959.22,147812.96,48146.26
1260306,Global Finance Corp,2623476070,2025-03-25,EUR,Primary Info 8829,Secondary Info 8829,330927.63,12598.86,318328.77
2709409,Global Finance Corp,2623476070,2025-03-20,USD,Primary Info 8830,Secondary Info 8830,202668.18,24971.53,177696.65
1832854,Global Finance Corp,2623476070,2025-03-17,JPY,Primary Info 8831,Secondary Info 8831,497104.8,442670.71,54434.09
1919579,Global Finance Corp,2623476070,2025-03-02,EUR,Primary Info 8832,Secondary Info 8832,44247.88,57478.72,-13230.84
2104609,Global Finance Corp,2623476070,2025-03-05,USD,Primary Info 8833,Secondary Info 8833,39986.42,274533.74,-234547.32
5057630,Global Finance Corp,2623476070,2025-03-22,EUR,Primary Info 8834,Secondary Info 8834,173365.41,328786.01,-155420.6
2702612,Global Finance Corp,2623476070,2025-03-14,EUR,Primary Info 8835,Secondary Info 8835,52187.4,216096.35,-163908.95
3576023,Global Finance Corp,2623476070,2025-03-11,JPY,Primary Info 8836,Secondary Info 8836,270448.71,257314.87,13133.84
2789364,Global Finance Corp,2623476070,2025-03-10,USD,Primary Info 8837,Secondary Info 8837,333582.3,455573.33,-121991.03
3105596,Global Finance Corp,2623476070,2025-03-03,CAD,Primary Info 8838,Secondary Info 8838,217482.14,213982.98,3499.16
7283898,Global Finance Corp,2623476070,2025-03-24,EUR,Primary Info 8839,Secondary Info 8839,309599.86,12975.18,296624.68
1525622,Global Finance Corp,2623476070,2025-03-04,EUR,Primary Info 8840,Secondary Info 8840,328939.29,471031.87,-142092.58
1823069,Global Finance Corp,2623476070,2025-03-05,INR,Primary Info 8841,Secondary Info 8841,118311.06,239785.86,-121474.8
7678566,Global Finance Corp,2623476070,2025-03-20,JPY,Primary Info 8842,Secondary Info 8842,42580.4,221862.56,-179282.16
2053905,Global Finance Corp,2623476070,2025-03-06,CAD,Primary Info 8843,Secondary Info 8843,219143.16,359772.65,-140629.49
8169960,Global Finance Corp,2623476070,2025-03-07,EUR,Primary Info 8844,Secondary Info 8844,311987.62,108347.03,203640.59
1798490,Global Finance Corp,2623476070,2025-03-09,AUD,Primary Info 8845,Secondary Info 8845,146374.16,360539.49,-214165.33
1053991,Global Finance Corp,2623476070,2025-03-24,INR,Primary Info 8846,Secondary Info 8846,18772.0,142897.23,-124125.23
3826712,Global Finance Corp,2623476070,2025-03-28,INR,Primary Info 8847,Secondary Info 8847,393640.37,355041.64,38598.73
3562351,Global Finance Corp,2623476070,2025-03-02,INR,Primary Info 8848,Secondary Info 8848,348427.55,135546.02,212881.53
9388749,Global Finance Corp,2623476070,2025-03-08,EUR,Primary Info 8849,Secondary Info 8849,140252.12,237710.05,-97457.93
2803516,Global Finance Corp,2623476070,2025-03-10,GBP,Primary Info 8850,Secondary Info 8850,454429.72,185882.95,268546.77
2470958,Global Finance Corp,2623476070,2025-03-08,GBP,Primary Info 8851,Secondary Info 8851,132225.29,227891.15,-95665.86
9801903,Global Finance Corp,2623476070,2025-03-20,GBP,Primary Info 8852,Secondary Info 8852,493622.44,21009.91,472612.53
2587176,Global Finance Corp,2623476070,2025-03-12,USD,Primary Info 8853,Secondary Info 8853,274703.47,462581.11,-187877.64
1267478,Global Finance Corp,2623476070,2025-03-05,EUR,Primary Info 8854,Secondary Info 8854,482161.71,162468.99,319692.72
9574874,Global Finance Corp,2623476070,2025-03-24,AUD,Primary Info 8855,Secondary Info 8855,273537.92,486920.52,-213382.6
3825599,Global Finance Corp,2623476070,2025-03-05,CAD,Primary Info 8856,Secondary Info 8856,391212.35,423239.19,-32026.84
3047131,Global Finance Corp,2623476070,2025-03-13,CAD,Primary Info 8857,Secondary Info 8857,399453.59,50231.73,349221.86
1889743,Global Finance Corp,2623476070,2025-03-21,CAD,Primary Info 8858,Secondary Info 8858,291652.83,424967.69,-133314.86
2350353,Global Finance Corp,2623476070,2025-03-27,GBP,Primary Info 8859,Secondary Info 8859,219661.07,269361.56,-49700.49
1684725,Global Finance Corp,2623476070,2025-03-26,GBP,Primary Info 8860,Secondary Info 8860,382875.47,107441.1,275434.37
1668538,Global Finance Corp,2623476070,2025-03-23,AUD,Primary Info 8861,Secondary Info 8861,295066.76,12879.03,282187.73
1042966,Global Finance Corp,2623476070,2025-03-09,EUR,Primary Info 8862,Secondary Info 8862,368734.37,235079.73,133654.64
2016048,Global Finance Corp,2623476070,2025-03-11,AUD,Primary Info 8863,Secondary Info 8863,311093.53,263102.85,47990.68
1809101,Global Finance Corp,2623476070,2025-03-15,GBP,Primary Info 8864,Secondary Info 8864,286822.86,100022.83,186800.03
1525924,Global Finance Corp,2623476070,2025-03-05,USD,Primary Info 8865,Secondary Info 8865,198382.72,158235.16,40147.56
3010272,Global Finance Corp,2623476070,2025-03-21,AUD,Primary Info 8866,Secondary Info 8866,91137.79,249514.79,-158377.0
1588823,Global Finance Corp,2623476070,2025-03-10,INR,Primary Info 8867,Secondary Info 8867,117940.53,241802.68,-123862.15
2458233,Global Finance Corp,2623476070,2025-03-27,USD,Primary Info 8868,Secondary Info 8868,188888.37,179238.5,9649.87
3060679,Global Finance Corp,2623476070,2025-03-20,AUD,Primary Info 8869,Secondary Info 8869,317561.25,335611.98,-18050.73
1619426,Global Finance Corp,2623476070,2025-03-09,USD,Primary Info 8870,Secondary Info 8870,19508.93,84441.48,-64932.55
3357591,Global Finance Corp,2623476070,2025-03-20,CAD,Primary Info 8871,Secondary Info 8871,164648.55,58545.03,106103.52
1566003,Global Finance Corp,2623476070,2025-03-04,EUR,Primary Info 8872,Secondary Info 8872,469364.2,20657.44,448706.76
6514847,Global Finance Corp,2623476070,2025-03-09,USD,Primary Info 8873,Secondary Info 8873,485097.43,221031.75,264065.68
2004193,Global Finance Corp,2623476070,2025-03-27,USD,Primary Info 8874,Secondary Info 8874,99542.42,146958.37,-47415.95
2918402,Global Finance Corp,2623476070,2025-03-19,AUD,Primary Info 8875,Secondary Info 8875,59489.6,29102.68,30386.92
2255563,Global Finance Corp,2623476070,2025-03-20,USD,Primary Info 8876,Secondary Info 8876,308545.31,463606.64,-155061.33
3100497,Global Finance Corp,2623476070,2025-03-15,CAD,Primary Info 8877,Secondary Info 8877,68742.88,455560.08,-386817.2
2951864,Global Finance Corp,2623476070,2025-03-21,USD,Primary Info 8878,Secondary Info 8878,413287.56,88876.05,324411.51
1062154,Global Finance Corp,2623476070,2025-03-22,INR,Primary Info 8879,Secondary Info 8879,485142.66,211074.98,274067.68
2349204,Global Finance Corp,2623476070,2025-03-14,GBP,Primary Info 8880,Secondary Info 8880,250202.05,163451.12,86750.93
2161599,Global Finance Corp,2623476070,2025-03-17,INR,Primary Info 8881,Secondary Info 8881,1626.26,410370.29,-408744.03
3334059,Global Finance Corp,2623476070,2025-03-28,EUR,Primary Info 8882,Secondary Info 8882,185923.32,54413.16,131510.16
2874217,Global Finance Corp,2623476070,2025-03-27,JPY,Primary Info 8883,Secondary Info 8883,262066.32,228549.27,33517.05
1288170,Global Finance Corp,2623476070,2025-03-15,GBP,Primary Info 8884,Secondary Info 8884,107822.48,138323.53,-30501.05
3120140,Global Finance Corp,2623476070,2025-03-17,JPY,Primary Info 8885,Secondary Info 8885,291367.63,121363.34,170004.29
3313806,Global Finance Corp,2623476070,2025-03-18,EUR,Primary Info 8886,Secondary Info 8886,387424.78,218637.82,168786.96
